Data from TmLN Sample 3_USBC44471_15-11-12-370.txt Node
Date: Wed Jul 29 15:11:12 MDT 2020
User: Montana Instruments
Spectrometer: USBC4447
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1.000000E1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
344.991	-5370.8
345.205	-5370.8
345.419	-5370.8
345.633	-5297.07
345.847	-5317.55
346.061	-363.51
346.275	1053.68
346.489	-1238
346.703	-48.13
346.917	-1723.37
347.131	1094.64
347.345	-746.48
347.559	-932.85
347.773	1426.41
347.986	-146.43
348.2	2806.74
348.414	-1182.7
348.628	-832.5
348.842	-1049.58
349.056	-1231.85
349.269	355.32
349.483	1356.78
349.697	1571.82
349.911	1412.07
350.125	-1076.21
350.338	349.18
350.552	812.02
350.766	-672.76
350.979	-1551.34
351.193	-82.94
351.407	5315.5
351.621	-134.14
351.834	-1504.23
352.048	2204.64
352.262	-455.67
352.475	3458
352.689	992.24
352.902	1649.64
353.116	-95.23
353.33	-1475.56
353.543	-1119.21
353.757	347.13
353.971	160.77
354.184	216.06
354.398	-396.28
354.611	697.33
354.825	2716.63
355.038	1194.99
355.252	-252.92
355.465	-322.56
355.679	-1848.29
355.892	676.85
356.106	1188.85
356.319	7533.45
356.533	-490.49
356.746	-334.84
356.96	-736.24
357.173	-1420.27
357.386	1324.01
357.6	-764.92
357.813	-1033.2
358.027	-1991.65
358.24	-822.26
358.453	2520.03
358.667	-1422.31
358.88	1070.06
359.094	-1090.54
359.307	330.75
359.52	-375.8
359.733	2173.92
359.947	-2321.37
360.16	1260.52
360.373	1854.44
360.587	-1217.52
360.8	-656.37
361.013	-443.39
361.226	-934.9
361.44	2556.89
361.653	1641.45
361.866	-1041.39
362.079	-2071.52
362.292	181.25
362.506	3343.31
362.719	648.18
362.932	2937.81
363.145	-44.03
363.358	-891.89
363.571	-1420.27
363.785	-257.02
363.998	1227.76
364.211	1858.53
364.424	-1317.87
364.637	1147.89
364.85	-736.24
365.063	1907.68
365.276	158.72
365.489	-1522.66
365.702	-390.14
365.915	306.17
366.128	-484.34
366.341	1866.72
366.554	3216.33
366.767	-844.79
366.98	-9.22
367.193	990.19
367.406	-1330.16
367.619	3640.26
367.832	1879.01
368.045	287.74
368.258	308.22
368.471	1029.1
368.684	-2239.45
368.896	-1768.42
369.109	31.74
369.322	-1104.88
369.535	-226.3
369.748	-1547.24
369.961	-844.79
370.173	-3623.88
370.386	-2673.62
370.599	2468.83
370.812	-543.74
371.025	-791.54
371.237	209.92
371.45	234.49
371.663	639.99
371.876	-726
372.088	4684.73
372.301	-869.36
372.514	-1604.58
372.726	558.07
372.939	-447.48
373.152	-486.39
373.364	961.52
373.577	3453.9
373.79	-633.85
374.002	-1061.87
374.215	-3152.85
374.428	-1995.75
374.64	1448.94
374.853	-943.09
375.065	-623.61
375.278	3378.12
375.491	-105.47
375.703	1340.4
375.916	-2075.62
376.128	-779.25
376.341	-1631.21
376.553	838.64
376.766	-1385.45
376.978	-1836
377.191	873.46
377.403	-1752.04
377.616	3142.61
377.828	3941.32
378.04	-1457.13
378.253	-590.84
378.465	562.17
378.678	1082.35
378.89	-1260.52
379.103	-801.78
379.315	179.2
379.527	-1762.28
379.74	-517.11
379.952	-87.04
380.164	-1491.95
