Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																										mu = -0.111440	sigma = 167.090771
638.312610678532	-81.1676166908107	-81.1676166908107	-78.0709437086982	-80.9665031660516	-80.8204679352134	-81.1675961579353	-80.3608556035972	-80.7896292255454	-81.0097754123562	-81.0211099512454	-80.9480543591823	-81.1673719423783	-80.7316788875806	-80.9389744126881	-81.1676166908107	-81.1676166908107	-81.1675925723601	-75.1491530451033	425.991	-128.689511783441	-128.689511783441	-79.9404882165591	-128.689511783441	-152.223470827444	10.4879051600082		
639.080468298109	-81.1676166908107	-81.1676166908107	-78.0401290251185	-80.964604685539	-80.8173134999093	-81.1675959797228	-80.3541713959155	-80.7865847747064	-81.00855448333	-81.0200015747934	-80.9464400207585	-81.1673701988793	-80.7286905476362	-80.9374607442987	-81.1676166908107	-81.1676166908107	-81.167592429283	-75.0951090701619	426.201	-152.149925370931	-152.149925370931	-79.9391655381598	-152.149925370931	-152.149925370931	10.5153155622559		
639.848325917686	-81.1676166908107	-81.1676166908107	-78.0088519425214	-80.9626791784657	-80.8141158335153	-81.1675957991767	-80.3474037133522	-80.7835033613432	-81.0073193179371	-81.0188805596724	-80.9448078015295	-81.1673684366678	-80.7256713650972	-80.9359319833523	-81.1676166908107	-81.1676166908107	-81.1675922849288	-75.0403212878309	426.411	-35.0448865619364	-35.0448865619364	-79.9378407107911	-35.0448865619364	-151.90876600871	10.5427259645035		
640.616183537264	-81.1676166908107	-81.1676166908107	-77.9771031598246	-80.9607261290607	-80.8108741416987	-81.1675956162559	-80.3405511591465	-80.78038438415	-81.0060696937401	-81.0177467127921	-80.9431574362839	-81.1673666554749	-80.7226209139323	-80.9343879283793	-81.1676166908107	-81.1676166908107	-81.1675921392821	-74.984775780292	426.621	-14.3798499065879	-14.3798499065879	-79.9365137297755	-14.3798499065879	-151.855163965992	10.5701363667512		
641.384041156841	-81.1676166908107	-81.1676166908107	-77.9448731408244	-80.9587450091826	-80.8075876117814	-81.1675954309184	-80.333612307179	-80.7772272295321	-81.0048053839354	-81.0165998373569	-80.941488654872	-81.1673648550266	-80.7195387607267	-80.9328283745348	-81.1676166908107	-81.1676166908107	-81.1675919923274	-74.9284582984692	426.831	74.9842754995148	74.9842754995148	-79.9351845904243	74.9842754995148	-150.800008568819	10.5975467689988		
642.151898776418	-81.1676166908107	-81.1676166908107	-77.9121521070247	-80.9567352779611	-80.8042554122286	-81.1675952431216	-80.3265857012278	-80.7740312713041	-81.0035261572499	-81.01543973278	-80.9398011820946	-81.1673630350442	-80.7164244645274	-80.93125311353	-81.1676166908107	-81.1676166908107	-81.1675918440491	-74.8713542524144	427.041	70.7011260153065	70.7011260153065	-79.9338532880338	70.7011260153065	-150.760681018634	10.6249571712465		
642.919756395996	-81.1676166908107	-81.1676166908106	-77.8789300302099	-80.9546963814274	-80.8008766921206	-81.1675950528216	-80.3194698542024	-80.7707958703774	-81.0022317778347	-81.0142661945952	-80.9380947375895	-81.1673611952439	-80.7132775766857	-80.9296619335627	-81.1676166908107	-81.1676166908107	-81.1675916944312	-74.8134487013735	427.251	54.316156181525	54.316156181525	-79.9325198178888	54.316156181525	-150.711773305067	10.6523675734941		
643.687614015573	-81.1676166908107	-81.1676166908106	-77.8451966247499	-80.9526277521312	-80.797450580608	-81.1675948599736	-80.3122632473541	-80.7675203744399	-81.0009220051559	-81.0130790143663	-80.936369035715	-81.1673593353366	-80.7100976406953	-80.9280546192458	-81.1676166908107	-81.1676166908107	-81.1675915434575	-74.7547263435006	427.461	60.2730023570791	60.2730023570791	-79.9311841752608	60.2730023570791	-150.597850329461	10.6797779757418		
644.45547163515	-81.1676166908107	-81.1676166908105	-77.8109413396273	-80.9505288087448	-80.7939761863478	-81.167594664532	-80.3049643294633	-80.7642041176262	-80.9995965938825	-81.0118779795947	-80.9346237854296	-81.1673574550281	-80.7068841920262	-80.9264309515341	-81.1676166908107	-81.1676166908107	-81.1675913911116	-74.6951715052189	427.671	-59.2546990991366	-59.2546990991366	-79.9298463554087	-59.2546990991366	-150.436636907372	10.7071883779894		
645.223329254728	-81.1676166908107	-81.1676166908103	-77.7761533501756	-80.9483989556533	-80.7904525969215	-81.1675944664499	-80.2975715160026	-80.7608464201774	-80.9982552937708	-81.0106628736231	-80.9328586901689	-81.1673555540184	-80.7036367579553	-80.9247907076495	-81.1676166908107	-81.1676166908107	-81.1675912373768	-74.6347681302138	427.881	-54.2296754646039	-54.2296754646039	-79.9285063535776	-54.2296754646039	-150.260573032796	10.7345987802371		
645.991186874305	-81.1676166908107	-81.1676166908101	-77.7408215495142	-80.9462375825316	-80.786878878234	-81.1675942656794	-80.2900831882737	-80.757446588092	-80.9968978495457	-81.0094334755382	-80.93107344772	-81.1673536320024	-80.7003548573922	-80.9231336610043	-81.1676166908107	-81.1676166908107	-81.1675910822361	-74.5734997680347	428.091	-0.797381289544589	-0.797381289544589	-79.9271641650009	-0.797381289544589	-150.013170254595	10.7620091824848		
646.759044493882	-81.1676166908107	-81.1676166908098	-77.7049345396702	-80.9440440639051	-80.7832540738917	-81.1675940621716	-80.2824976925191	-80.7540039127656	-80.995524000779	-81.0081895600691	-80.9292677500911	-81.1673516886692	-80.6970380007005	-80.9214595811228	-81.1676166908107	-81.1676166908107	-81.1675909256724	-74.5113495622977	428.301	-5.26690748782998	-5.26690748782998	-79.9258197848972	-5.26690748782998	-149.863392586361	10.7894195847324		
647.526902113459	-81.1676166908107	-81.1676166908093	-77.6684806223722	-80.9418177586965	-80.7795772045599	-81.1675938558765	-80.2748133390057	-80.7505176706207	-80.9941334817638	-81.0069308974842	-80.9274412833785	-81.1673497237021	-80.6936856895153	-80.9197682335609	-81.1676166908107	-81.1676166908107	-81.1675907676682	-74.4483002384743	428.511	-15.880072246072	-15.880072246072	-79.9244732084735	-15.880072246072	-149.598672642567	10.8168299869801		
648.294759733037	-81.1676166908107	-81.1676166908086	-77.6314477895019	-80.9395580097558	-80.7758472672993	-81.1675936467427	-80.2670284010811	-80.7469871227242	-80.9927260213849	-81.0056572534843	-80.92559372763	-81.1673477367784	-80.6902974165554	-80.9180593798235	-81.1676166908107	-81.1676166908107	-81.1675906082058	-74.3843340912365	428.721	-29.2868755690773	-29.2868755690773	-79.9231244309226	-29.2868755690773	-149.555576388397	10.8442403892277		
649.062617352614	-81.1676166908107	-81.1676166908075	-77.5938237131902	-80.9372641433741	-80.7720632348781	-81.167593434718	-80.2591411142008	-80.7434115143955	-80.991301342987	-81.0043683890933	-80.9237247567041	-81.1673457275695	-80.6868726654313	-80.9163327772805	-81.1676166908107	-81.1676166908107	-81.1675904472671	-74.3194329713576	428.93	-34.5018564777218	-34.5018564777218	-79.9217798859142	-34.5018564777218	-148.289007878091	10.8716507914754		
649.830474972191	-81.1676166908107	-81.1676166908059	-77.5555957355413	-80.9349354687795	-80.7682240550631	-81.1675932197487	-80.2511496749247	-80.7397900748004	-80.9898591642373	-81.0030640605453	-80.921834038126	-81.1673436957406	-80.6834109104483	-80.9145881790801	-81.1676166908107	-81.1676166908107	-81.1675902848339	-74.2535782721359	429.14	-14.5823005705519	-14.5823005705519	-79.9204267021753	-14.5823005705519	-147.963298501272	10.899061193723		
650.598332591769	-81.1676166908107	-81.1676166908035	-77.51675085797	-80.9325712776165	-80.7643286498839	-81.1675930017799	-80.2430522398832	-80.7361220165351	-80.9883991969851	-81.0017440191693	-80.9199212329391	-81.1673416409505	-80.6799116164044	-80.9128253340604	-81.1676166908107	-81.1676166908107	-81.1675901208876	-74.186750915329	429.35	-15.8872923335311	-15.8872923335311	-79.9190713028327	-15.8872923335311	-147.574838241223	10.9264715959707		
651.366190211346	-81.1676166908107	-81.1676166907999	-77.477275730134	-80.9301708434048	-80.7603759148737	-81.1675927807554	-80.2348469247105	-80.7324065351958	-80.9869211471176	-81.0004080112695	-80.9179859955527	-81.1673395628517	-80.676374238383	-80.9110439866589	-81.1676166908107	-81.1676166908107	-81.1675899554094	-74.1189313365774	429.56	-19.4268317715192	-19.4268317715192	-79.9177136830263	-19.4268317715192	-147.253343021628	10.9538819982183		
652.134047830923	-81.1676166908107	-81.1676166907946	-77.4371566384445	-80.9277334209797	-80.7563647182829	-81.1675925566178	-80.2265318029449	-80.7286428089362	-80.9854247144105	-80.9990557780034	-80.9160279735856	-81.1673374610898	-80.6727982215404	-80.9092438768192	-81.1676166908107	-81.1676166908107	-81.1675897883801	-74.05009947029	429.77	-33.0200097984804	-33.0200097984804	-79.916353837883	-33.0200097984804	-146.564475543775	10.981292400466		
652.901905450501	-81.1676166908107	-81.1676166907867	-77.396379494137	-80.9252582459127	-80.7522939002653	-81.1675923293083	-80.2181049048943	-80.724829998011	-80.9839095923751	-80.9976870552554	-80.9140468077049	-81.1673353353039	-80.6691830008885	-80.9074247398959	-81.1676166908107	-81.1676166908107	-81.1675896197802	-73.9802347339796	429.98	90.0431735806985	90.0431735806985	-79.9149917625166	90.0431735806985	-146.183246257347	11.0087028027136		
653.669763070078	-81.1676166908107	-81.167616690775	-77.3549298208814	-80.9227445339093	-80.7481622720363	-81.1675920987665	-80.2095642164657	-80.7209672443059	-80.9823754681006	-80.9963015735076	-80.9120421314614	-81.1673331851262	-80.6655280010706	-80.905586306557	-81.1676166908107	-81.1676166908107	-81.16758944959	-73.9093160120142	430.189	81.8509066813206	81.8509066813206	-79.9136339540476	81.8509066813206	-146.181870589266	11.0361132049613		
654.437620689655	-81.1676166908107	-81.1676166907578	-77.3127927419127	-80.9201914801866	-80.7439686150006	-81.1675918649309	-80.2009076779579	-80.7170536708527	-80.9808220220915	-80.9948990577062	-80.9100135711186	-81.1673310101816	-80.6618326361325	-80.9037283026842	-81.1676166908107	-81.1676166908107	-81.1675892777895	-73.837321638764	430.399	86.13135832329	86.13135832329	-79.9122674141993	86.13135832329	-145.815731070879	11.0635236072089		
655.205478309232	-81.1676166908107	-81.1676166907325	-77.2699529666597	-80.9175982588266	-80.7397116798503	-81.1675916277382	-80.1921331828153	-80.7130883813292	-80.9792489281007	-80.9934792271244	-80.907960745479	-81.167328810088	-80.6580963092874	-80.9018504492697	-81.1676166908107	-81.1676166908107	-81.1675891043582	-73.7642293811195	430.609	-41.5881922796809	-41.5881922796809	-79.9108986294098	-41.5881922796809	-145.684672703224	11.0909340094566		
655.97333592881	-81.1676166908107	-81.1676166906954	-77.2263947768496	-80.9149640221064	-80.7353901856295	-81.1675913871238	-80.1832385763419	-80.7090704595442	-80.9776558529572	-80.9920417952213	-80.905883265704	-81.1673265844557	-80.6543184126744	-80.8999524623116	-81.1676166908107	-81.1676166908107	-81.1675889292755	-73.6900164203512	430.819	-21.2959269507154	-21.2959269507154	-79.9095275947391	-21.2959269507154	-145.258566679205	11.1183444117042		
656.741193548387	-81.1676166908107	-81.167616690641	-77.1821020120658	-80.9122878998033	-80.7310028187671	-81.1675911430213	-80.1742216543743	-80.7049989689059	-80.9760424563887	-80.9905864694966	-80.9037807351293	-81.1673243328875	-80.6504983271109	-80.898034052706	-81.1676166908107	-81.1676166908107	-81.1675887525202	-73.6146593332783	431.029	-14.4082093311313	-14.4082093311313	-79.9081543052323	-14.4082093311313	-145.158433110792	11.1457548139519		
657.509051167964	-81.1676166908107	-81.1676166905617	-77.137058054732	-80.9095689984732	-80.726548232073	-81.1675908953631	-80.1650801619107	-80.7008729518737	-80.9744083908391	-80.989112951341	-80.9016527490749	-81.1673220549784	-80.6466354218387	-80.8960949261365	-81.1676166908107	-81.1676166908107	-81.1675885740711	-73.5381340727276	431.238	-10.6859419612081	-10.6859419612081	-79.9067853115191	-10.6859419612081	-144.336010621162	11.1731652161995		
658.276908787542	-81.1676166908107	-81.1676166904462	-77.0912458144988	-80.9068064007032	-80.7220250437001	-81.1675906440794	-80.155811791697	-80.6966914293932	-80.9727533012804	-80.9876209358823	-80.8994988946501	-81.1673197503156	-80.6427290542631	-80.894134782961	-81.1676166908107	-81.1676166908107	-81.1675883939064	-73.4604159472376	431.448	-11.2455015826901	-11.2455015826901	-79.905407508219	-11.2455015826901	-144.225301402977	11.2005756184472		
659.044766407119	-81.1676166908107	-81.1676166902784	-77.0446477120037	-80.9039991643346	-80.7174318360668	-81.1675903890991	-80.146414182765	-80.6924534003121	-80.9710768250186	-80.986110111827	-80.8973187505523	-81.167317418478	-80.6387785696853	-80.8921533180954	-81.1676166908107	-81.1676166908107	-81.167588212004	-73.3814795999806	431.658	11.8394819806158	11.8394819806158	-79.9040274351612	11.8394819806158	-143.597691069784	11.2279860206949		
659.812624026696	-81.1676166908107	-81.1676166900353	-76.9972456619764	-80.9011463216572	-80.7127671547412	-81.1675901303492	-80.1368849189236	-80.6881578407791	-80.969378591494	-80.9845801612968	-80.8951118868606	-81.1673150590363	-80.6347833010278	-80.8901502208944	-81.1676166908107	-81.1676166908107	-81.1675880283416	-73.3012989868737	431.867	14.4453789480707	14.4453789480707	-79.9026516753434	14.4453789480707	-143.163456472947	11.2553964229425		
660.580481646274	-81.1676166908107	-81.1676166896837	-76.9490210556593	-80.8982468785722	-80.7080295072845	-81.1675898677548	-80.1272215272006	-80.6838037036225	-80.9676582220756	-80.9830307596609	-80.8928778648231	-81.1673126715525	-80.6307425685519	-80.8881251750295	-81.1676166908107	-81.1676166908107	-81.1675878428962	-73.2198473538276	432.077	-100.986914759586	-100.986914759586	-79.9012670585964	-100.986914759586	-142.788717705705	11.2828068251902		
661.348339265851	-81.1676166908107	-81.1676166891767	-76.8999547425102	-80.8952998137236	-80.7032173620511	-81.1675896012393	-80.1174214762317	-80.6793899177091	-80.9659153298487	-80.9814615753627	-80.890616236638	-81.1673102555801	-80.6266556795688	-80.8860778583637	-81.1676166908107	-81.1676166908107	-81.1675876556448	-73.1370972131092	432.287	-100.615574388409	-100.615574388409	-79.8998801570458	-100.615574388409	-142.734858412358	11.3102172274378		
662.116196885428	-81.1676166908107	-81.1676166884474	-76.8500270111546	-80.8923040775956	-80.6983291469446	-81.167589330724	-80.1074821745973	-80.6749153872825	-80.964149519396	-80.9798722697417	-80.8883265452289	-81.1673078106634	-80.6225219281417	-80.8840079428227	-81.1676166908107	-81.1676166908107	-81.1675874665639	-73.053020318765	432.497	-104.154236307087	-104.154236307087	-79.8984909656406	-104.154236307087	-142.504637315181	11.3376276296855		
662.884054505006	-81.1676166908107	-81.1676166874007	-76.7992175695518	-80.8892585915747	-80.6933632481276	-81.1675890561284	-80.0974009691025	-80.6703789912802	-80.9623603865727	-80.9782624968495	-80.8860083240127	-81.1673053363379	-80.6183405947808	-80.881915094263	-81.1676166908107	-81.1676166908107	-81.1675872756295	-72.9675876410724	432.706	-123.890166616385	-123.890166616385	-79.8971061108869	-123.890166616385	-141.769614437396	11.3650380319331		
663.651912124583	-81.1676166908107	-81.1676166859022	-76.747505524337	-80.8861622469755	-80.6883180086828	-81.1675887773698	-80.087175143	-80.6657795826278	-80.960547518273	-80.9766319032606	-80.8836610966615	-81.1673028321294	-80.6141109461296	-80.8797989723366	-81.1676166908107	-81.1676166908107	-81.1675870828173	-72.8807693399638	432.916	-0.268833119018055	-0.268833119018055	-79.8957123355274	-0.268833119018055	-141.450756013665	11.3924484341808		
664.41976974416	-81.1676166908107	-81.1676166837623	-76.6948693593011	-80.8830139040279	-80.6831917272237	-81.1675884943634	-80.0768019141529	-80.6611159875107	-80.9587104921913	-80.9749801278777	-80.8812843768569	-81.1673002975543	-80.6098322346431	-80.8776592303522	-81.1676166908107	-81.1676166908107	-81.1675868881025	-72.7925347373807	433.125	-4.55204072779159	-4.55204072779159	-79.8943229085719	-4.55204072779159	-140.895306149694	11.4198588364284		
665.187627363738	-81.1676166908107	-81.1676166807137	-76.6412869129655	-80.8798123908251	-80.6779826564533	-81.1675882070224	-80.0662784331349	-80.6563870046219	-80.9568488765743	-80.9733068017304	-80.8788776680375	-81.167297732119	-80.6055036982563	-80.8754955151326	-81.1676166908107	-81.1676166908107	-81.1675866914602	-72.7028522885078	433.335	13.3201972562547	13.3201972562547	-79.8929245289817	13.3201972562547	-140.793802101536	11.4472692386761		
665.955484983315	-81.1676166908107	-81.1676166763813	-76.5867353552094	-80.876556502228	-80.672689001667	-81.1675879152576	-80.0556017812662	-80.6515914043844	-80.9549622299658	-80.9716115477681	-80.8764404631385	-81.16729513532	-80.6011245600452	-80.8733074668682	-81.1676166908107	-81.1676166908107	-81.1675864928647	-72.6116895518251	433.545	13.1324329250283	13.1324329250283	-79.8915238341192	13.1324329250283	-140.222176743249	11.4746796409237		
666.723342602892	-81.1676166908107	-81.1676166702394	-76.5311911629027	-80.8732449987279	-80.6673089191988	-81.1675876189775	-80.0447689685816	-80.6467279281484	-80.9530501009439	-80.9698939806465	-80.8739722443239	-81.1672925066434	-80.596694027877	-80.8710947189672	-81.1676166908107	-81.1676166908107	-81.1675862922901	-72.5190131579288	433.754	20.0201275053797	20.0201275053797	-79.89012750538	20.0201275053797	-138.865134145261	11.5020900431714		
667.491200222469	-81.1676166908107	-81.1676166615537	-76.4746300944957	-80.8698766052617	-80.6618405148076	-81.1675873180883	-80.033776931729	-80.6417952873614	-80.9511120278491	-80.9681537065071	-80.8714724827106	-81.1672898455646	-80.5922112940515	-80.8688568979011	-81.1676166908107	-81.1676166908107	-81.16758608971	-72.4247887770521	433.964	11.8269039938181	11.8269039938181	-79.8887221756365	11.8269039938181	-137.828458901052	11.529500445419		
668.259057842047	-81.1676166908107	-81.1676166493006	-76.4170271635153	-80.8664500099803	-80.6562818420006	-81.1675870124936	-80.0226225317953	-80.6367921627103	-80.9491475385041	-80.9663903227507	-80.8689406380838	-81.1672871515483	-80.5876755349324	-80.8665936230469	-81.1676166908107	-81.1676166908107	-81.1675858850975	-72.32898108522	434.174	5.12276906064884	5.12276906064884	-79.8873145151942	5.12276906064884	-137.610859836103	11.5569108476667		
669.026915461624	-81.1676166908107	-81.1676166320571	-76.3583566109121	-80.8629638629661	-80.6506309002919	-81.1675867020947	-80.011302552056	-80.6317172032355	-80.9471561499244	-80.9646034178027	-80.8663761586047	-81.1672844240481	-80.5830859105681	-80.8643045065239	-81.1676166908107	-81.1676166908107	-81.1675856784254	-72.2315537289712	434.383	155.18227487505	155.18227487505	-79.8859112386863	155.18227487505	-137.556810640417	11.5843212499143		
669.794773081201	-81.1676166908107	-81.1676166078503	-76.2985918762025	-80.8594167748986	-80.6448856333928	-81.16758638679	-79.999813695647	-80.626569025414	-80.9451373680198	-80.9627925708718	-80.8637784805082	-81.1672816625062	-80.5784415643027	-80.8619891530275	-81.1676166908107	-81.1676166908107	-81.1675854696659	-72.1324692885578	434.593	145.127226185185	145.127226185185	-79.884498912457	145.127226185185	-137.001532745984	11.611731652162		
670.562630700779	-81.1676166908107	-81.1676165739514	-76.2377055673443	-80.8558073156647	-80.6390439273306	-81.1675860664754	-79.9881525831543	-80.6213462122118	-80.9430906872859	-80.960957351701	-80.8611470277925	-81.1672788663529	-80.573741622375	-80.8596471596577	-81.1676166908107	-81.1676166908107	-81.1675852587909	-72.0316892395492	434.802	137.119454618442	137.119454618442	-79.8830909820779	137.119454618442	-135.33207715473	11.6391420544096		
671.330488320356	-81.1676166908107	-81.1676165265961	-76.1756694292823	-80.8521340129116	-80.6331036084933	-81.1675857410441	-79.9763157501183	-80.616047312104	-80.9410155904861	-80.9590973203103	-80.8584812118983	-81.1672760350068	-80.5689851935073	-80.8572781157429	-81.1676166908107	-81.1676166908107	-81.1675850457715	-71.9291739127336	435.012	147.729855787511	147.729855787511	-79.8816739693291	147.729855787511	-134.493191470848	11.6665524566573		
672.098345939933	-81.1676166908107	-81.167616460605	-76.1124543110963	-80.8483953505391	-80.6270624415961	-81.167585410386	-79.96429964445	-80.610670838061	-80.9389115483222	-80.9572120267316	-80.8557804313791	-81.1672731678742	-80.5641713684817	-80.8548816026592	-81.1676166908107	-81.1676166908107	-81.1675848305788	-71.8248824522207	435.221	163.925715909842	163.925715909842	-79.8802613643877	163.925715909842	-134.245651050413	11.693962858905		
672.866203559511	-81.1676166908107	-81.1676163688696	-76.0480301316801	-80.8445897671287	-80.6209181275661	-81.1675850743886	-79.9521006237548	-80.6052152665003	-80.9367780190955	-80.9553010107346	-80.8530440715601	-81.1672702643486	-80.5592992197052	-80.8524571936451	-81.1676166908107	-81.1676166908107	-81.1675846131829	-71.7187727716203	435.431	175.28065782609	175.28065782609	-79.8788396442719	175.28065782609	-134.058931659507	11.7213732611526		
673.634061179088	-81.1676166908107	-81.1676162416592	-75.9823658438758	-80.8407156543074	-80.6146683013429	-81.1675847329359	-79.9397149525606	-80.5996790362008	-80.9346144483552	-80.9533638015449	-80.8502715041877	-81.1672673238108	-80.5543678007619	-80.85000445361	-81.1676166908107	-81.1676166908107	-81.1675843935537	-71.6108015081672	435.64	68.2256041621438	68.2256041621438	-79.8774223439621	68.2256041621438	-134.009885790901	11.7487836634003		
674.401918798665	-81.1676166908107	-81.167616065688	-75.9154293969836	-80.8367713550404	-80.6083105295888	-81.1675843859089	-79.9271387994454	-80.594060547181	-80.9324202685365	-80.9513999175517	-80.8474620870677	-81.1672643456282	-80.5493761459527	-80.8475229389388	-81.1676166908107	-81.1676166908107	-81.1675841716604	-71.5009239746323	435.85	48.3032686227884	48.3032686227884	-79.8759958955156	48.3032686227884	-133.796853019041	11.7761940656479		
675.169776418242	-81.1676166908107	-81.1676158228627	-75.8471876975613	-80.8327551618522	-80.6018423083062	-81.1675840331853	-79.9143682340617	-80.5883581595357	-80.9301948985859	-80.9494088660071	-80.8446151636917	-81.1672613291548	-80.5443232698216	-80.8450121972901	-81.1676166908107	-81.1676166908107	-81.1675839474719	-71.3890941088487	436.059	-15.5581533938121	-15.5581533938121	-79.8745738789153	-15.5581533938121	-133.451556157408	11.8036044678956		
675.93763403782	-81.1676166908107	-81.1676154886067	-75.7776065684263	-80.8286653149709	-80.5952610603577	-81.1675836746395	-79.901399224052	-80.5825701922342	-80.9279377435737	-80.9473901427149	-80.8417300628523	-81.1672582737304	-80.5392081666683	-80.8424717673896	-81.1676166908107	-81.1676166908107	-81.1675837209564	-71.2752644206337	436.269	-82.9568573189435	-82.9568573189435	-79.8731426810566	-82.9568573189435	-132.843322328935	11.8310148701432		
676.705491657397	-81.1676166908107	-81.1676150296232	-75.7066507057621	-80.8245000003918	-80.5885641328827	-81.1675833101424	-79.8882276318515	-80.5766949218738	-80.9256481942941	-80.9453432317091	-80.8388060982463	-81.1672551786808	-80.5340298100472	-80.8399011788168	-81.1676166908107	-81.1676166908107	-81.1675834920816	-71.1593859358638	436.478	-67.8773749819654	-67.8773749819654	-79.8717159271257	-67.8773749819654	-132.478350126476	11.8584252723909		
677.473349276974	-81.1676166908107	-81.1676144009181	-75.6342836342301	-80.8202573478577	-80.5817487946081	-81.167582939561	-79.8748492113731	-80.5707305813903	-80.9233256268514	-80.943267604923	-80.8358425680648	-81.1672520433169	-80.5287871522513	-80.8372999517867	-81.1676166908107	-81.1676166908107	-81.1675832608145	-71.0414081374074	436.688	-95.9924473140713	-95.9924473140713	-79.8702799586558	-95.9924473140713	-132.330163988499	11.8858356746385		
678.241206896552	-81.1676166908107	-81.1676135418473	-75.5604676599805	-80.8159354287497	-80.5748122330459	-81.1675825627591	-79.8612596045699	-80.5646753587221	-80.9209694022319	-80.9411627218456	-80.8328387545707	-81.1672488669346	-80.5234791237813	-80.8346675969245	-81.1676166908107	-81.1676166908107	-81.1675830271216	-70.9212789025455	436.897	-87.2438788264908	-87.2438788264908	-79.8688484462371	-87.2438788264908	-132.229532451589	11.9132460768862		
679.009064516129	-81.1676166908107	-81.1676123708865	-75.4851638214478	-80.8115322538861	-80.5677515515733	-81.1675821795961	-79.8474543378695	-80.558527395426	-80.918578865862	-80.939028029168	-80.8297939236621	-81.1672456488144	-80.5181046327992	-80.8320036150352	-81.1676166908107	-81.1676166908107	-81.1675827909691	-70.7989444364559	437.107	-80.3562286777999	-80.3562286777999	-79.867407685837	-80.3562286777999	-131.862255525445	11.9406564791338		
679.776922135706	-81.1676166908107	-81.1676107787259	-75.4083318378103	-80.8070457712227	-80.5605637663894	-81.1675817899278	-79.8334288184758	-80.5522847852434	-80.9161533471499	-80.9368629604171	-80.8267073244227	-81.1672423882208	-80.5126625645659	-80.829307496865	-81.1676166908107	-81.1676166908107	-81.1675825523221	-70.6743492012195	437.316	-86.8740286063464	-86.8740286063464	-79.8659713936538	-86.8740286063464	-131.591735806978	11.9680668813815		
680.544779755284	-81.1676166908107	-81.1676086191817	-75.3299300549885	-80.8024738634516	-80.5532458033422	-81.1675813936056	-79.8191783305305	-80.5459455726141	-80.9136921590122	-80.9346669355778	-80.8235781886567	-81.1672390844022	-80.5071517808616	-80.8265787228575	-81.1676166908107	-81.1676166908107	-81.1675823111454	-70.5474358396884	437.525	-87.2472854725165	-87.2472854725165	-79.864532709302	-87.2472854725165	-131.452464217655	11.9954772836291		
681.312637374861	-81.1676166908107	-81.1676056972659	-75.2499153890438	-80.797814345491	-80.5457944946207	-81.1675809904768	-79.8046980311305	-80.5395077511362	-80.9111945973846	-80.9324393607015	-80.8204057304088	-81.1672357365901	-80.5015711193904	-80.8238167629018	-81.1676166908107	-81.1676166908107	-81.1675820674032	-70.4181450934059	437.735	-74.5878243643667	-74.5878243643667	-79.8630847265426	-74.5878243643667	-131.377337381113	12.0228876858768		
682.080494994438	-81.1676166908107	-81.167601753572	-75.1682432668359	-80.7930649618623	-80.538206575303	-81.1675805803843	-79.7899829461936	-80.5329692619691	-80.9086599407137	-80.9301796275021	-80.8171891454693	-81.1672323439989	-80.4959193931653	-80.8210210760743	-81.1676166908107	-81.1676166908107	-81.1675818210588	-70.286415713563	437.944	17.1970957757678	17.1970957757678	-79.8616412303134	17.1970957757678	-130.560215176539	12.0502980881244		
682.848352614016	-81.1676166908107	-81.1675964438935	-75.0848675637843	-80.7882233839478	-80.5304786797569	-81.1675801631663	-79.7750279661661	-80.5263279921779	-80.9060874494335	-80.9278871129378	-80.8139276108618	-81.1672289058253	-80.4901953898764	-80.8181911103723	-81.1676166908107	-81.1676166908107	-81.1675815720752	-70.1521843637356	438.154	47.5429156745561	47.5429156745561	-79.860188401829	47.5429156745561	-130.559746436811	12.0777084903721		
683.616210233593	-81.1676166908107	-81.167589312698	-74.9997405385724	-80.7832872071224	-80.5226073378816	-81.1675797386563	-79.7598278415654	-80.5195817730162	-80.9034763654209	-80.9255611787791	-80.8106202843154	-81.1672254212481	-80.4843978712394	-80.8153263024405	-81.1676166908107	-81.1676166908107	-81.1675813204145	-70.0153855128306	438.363	81.0532855266911	81.0532855266911	-79.858740072146	81.0532855266911	-130.171144389395	12.1051188926198		
684.38406785317	-81.1676166908107	-81.1675797587004	-74.912812764621	-80.7782539477532	-80.5145889711857	-81.1675793066829	-79.7443771783505	-80.5127283781452	-80.900825911434	-80.923201171161	-80.8072663037181	-81.1672218894271	-80.4785255723246	-80.8124260772891	-81.1676166908107	-81.1676166908107	-81.1675810660381	-69.8759513162913	438.572	135.975471141582	135.975471141582	-79.8572893234004	135.975471141582	-129.891516007828	12.1325292948674		
